iteration,seed,status,loss,error
0,2026000,ok,0.1872525461886347,
1,2026001,ok,0.17492474190960489,
2,2026002,ok,0.17161706954603664,
3,2026003,ok,0.17396154401097827,
4,2026004,ok,0.18040608384504578,
5,2026005,ok,0.201427308395229,
6,2026006,ok,0.1883897219283719,
7,2026007,ok,0.17215544495872814,
8,2026008,ok,0.209966094777171,
9,2026009,ok,0.17418064502241534,
10,2026010,ok,0.1757030768494131,
11,2026011,ok,0.17953567126367087,
12,2026012,ok,0.18607463641269487,
13,2026013,ok,0.1729886442999557,
14,2026014,ok,0.1718071415467639,
15,2026015,ok,0.17197086883934862,
16,2026016,ok,0.18500305524997418,
17,2026017,ok,0.18581560793979462,
18,2026018,ok,0.1721688295840959,
19,2026019,ok,0.16130447031553674,
20,2026020,ok,0.20018394122250663,
21,2026021,ok,0.18452115325928675,
22,2026022,ok,0.22626317506804672,
23,2026023,ok,0.17373493162908918,
24,2026024,ok,0.18991914708009544,
25,2026025,ok,0.19144596758970506,
26,2026026,ok,0.17967730037742247,
27,2026027,ok,0.17582337634572537,
28,2026028,ok,0.17674040732301635,
29,2026029,ok,0.18545095697728475,
30,2026030,ok,0.17814764931795482,
31,2026031,ok,0.17559114645879384,
32,2026032,ok,0.184908849330957,
33,2026033,ok,0.17609391141080616,
34,2026034,ok,0.15663829260302037,
35,2026035,ok,0.17165421226355132,
36,2026036,ok,0.18789677026886584,
37,2026037,ok,0.17511499185946713,
38,2026038,ok,0.17560052603739437,
39,2026039,ok,0.17035155805900845,
40,2026040,ok,0.17236334069503603,
41,2026041,ok,0.17511777605390463,
42,2026042,ok,0.16837699877024154,
43,2026043,ok,0.22570404055689358,
44,2026044,ok,0.17152579243405422,
45,2026045,ok,0.17359646620179664,
46,2026046,ok,0.17094125490963935,
47,2026047,ok,0.1833557061159161,
48,2026048,ok,0.19913342843027482,
49,2026049,ok,0.17596125218097816,
50,2026050,ok,0.1701872510000418,
51,2026051,ok,0.16987592041951335,
52,2026052,ok,0.1817454215236912,
53,2026053,ok,0.18120036591108155,
54,2026054,ok,0.17174561314871128,
55,2026055,ok,0.17858060587125607,
56,2026056,ok,0.17498838367841577,
57,2026057,ok,0.1647114641372774,
58,2026058,ok,0.1832302701341257,
59,2026059,ok,0.19449983184780562,
60,2026060,ok,0.17682722529174166,
61,2026061,ok,0.1580827524420626,
62,2026062,ok,0.17608873876540113,
63,2026063,ok,0.17528886047274714,
64,2026064,ok,0.17615983140292688,
65,2026065,ok,0.17249176490302948,
66,2026066,ok,0.1723019281322292,
67,2026067,ok,0.17024330222760065,
68,2026068,ok,0.18909666350144155,
69,2026069,ok,0.17539304065147848,
70,2026070,ok,0.18479462534591984,
71,2026071,ok,0.1865186842924041,
72,2026072,ok,0.1757174934041513,
73,2026073,ok,0.165633465407478,
74,2026074,ok,0.19781238676100976,
75,2026075,ok,0.16601301472854124,
76,2026076,ok,0.1736285335093917,
77,2026077,ok,0.1725366774610601,
78,2026078,ok,0.20601781624176355,
79,2026079,ok,0.17292937104613507,
80,2026080,ok,0.16221322455715395,
81,2026081,ok,0.17025666434307815,
82,2026082,ok,0.17788661605015332,
83,2026083,ok,0.23740866038876104,
84,2026084,ok,0.17160111607745207,
85,2026085,ok,0.17983039284596206,
86,2026086,ok,0.17125266995523822,
87,2026087,ok,0.1748673886234724,
88,2026088,ok,0.17538592271339948,
89,2026089,ok,0.17503067643769193,
90,2026090,ok,0.17422377016642387,
91,2026091,ok,0.19424344137404426,
92,2026092,ok,0.1787047328073709,
93,2026093,ok,0.21418545696019622,
94,2026094,ok,0.17787639096042862,
95,2026095,ok,0.17968362140512747,
96,2026096,ok,0.19302302651223086,
97,2026097,ok,0.1756337392107441,
98,2026098,ok,0.17278913925185527,
99,2026099,ok,0.18217372324237074,
100,2026100,ok,0.2034701936460697,
101,2026101,ok,0.18774184377787487,
102,2026102,ok,0.18044155636207637,
103,2026103,ok,0.18348523324367605,
104,2026104,ok,0.17995459687541623,
105,2026105,ok,0.17008490074059882,
106,2026106,ok,0.18821650763485062,
107,2026107,ok,0.1720237905933888,
108,2026108,ok,0.1878831639064564,
109,2026109,ok,0.17784982791744086,
110,2026110,ok,0.17525899289717536,
111,2026111,ok,0.16805202562390184,
112,2026112,ok,0.1818970618264514,
113,2026113,ok,0.174890843538653,
114,2026114,ok,0.1837397711568441,
115,2026115,ok,0.17545254578677935,
116,2026116,ok,0.18498369725953034,
117,2026117,ok,0.18422304953198468,
118,2026118,ok,0.17501417930538313,
119,2026119,ok,0.17230723390106845,
120,2026120,ok,0.17601508411340439,
121,2026121,ok,0.19233165852802128,
122,2026122,ok,0.19155683572903728,
123,2026123,ok,0.20300270027152933,
124,2026124,ok,0.1941365021658171,
125,2026125,ok,0.17350745467179216,
126,2026126,ok,0.21040473733899115,
127,2026127,ok,0.18161690480379375,
128,2026128,ok,0.18974257277697196,
129,2026129,ok,0.2321951593789694,
130,2026130,ok,0.186399184160625,
131,2026131,ok,0.17888381775843842,
132,2026132,ok,0.17004270367888907,
133,2026133,ok,0.1923580565119704,
134,2026134,ok,0.17996552608211172,
135,2026135,ok,0.17275563925884416,
136,2026136,ok,0.17731153838132582,
137,2026137,ok,0.17068739700427388,
138,2026138,ok,0.17359630528391443,
139,2026139,ok,0.17359126917749249,
140,2026140,ok,0.17763707500865178,
141,2026141,ok,0.178945987321068,
142,2026142,ok,0.19709060820985572,
143,2026143,ok,0.17605141112581535,
144,2026144,ok,0.2018047789536051,
145,2026145,ok,0.18026499930320752,
146,2026146,ok,0.16445313438830575,
147,2026147,ok,0.17718212300247768,
148,2026148,ok,0.17276057830072583,
149,2026149,ok,0.17516432308861093,
150,2026150,ok,0.18552781562259688,
151,2026151,ok,0.1907390060605195,
152,2026152,ok,0.20585575284160884,
153,2026153,ok,0.16904444863072574,
154,2026154,ok,0.17561092175194543,
155,2026155,ok,0.17649991966833212,
156,2026156,ok,0.17053718858378528,
157,2026157,ok,0.16806432654966927,
158,2026158,ok,0.18499895803891162,
159,2026159,ok,0.189877089983928,
160,2026160,ok,0.17518203329288484,
161,2026161,ok,0.17279669785411733,
162,2026162,ok,0.17581958606016893,
163,2026163,ok,0.1710412835700558,
164,2026164,ok,0.17548245655857667,
165,2026165,ok,0.17499639770678657,
166,2026166,ok,0.17946194009189362,
167,2026167,ok,0.1858479372876596,
168,2026168,ok,0.17486930983047122,
169,2026169,ok,0.1744643634281496,
170,2026170,ok,0.17929640286839485,
171,2026171,ok,0.18180027819192396,
172,2026172,ok,0.17530008761938365,
173,2026173,ok,0.17356718889248565,
174,2026174,ok,0.16973191119621234,
175,2026175,ok,0.17545261310546703,
176,2026176,ok,0.17147018495793254,
177,2026177,ok,0.176617903924298,
178,2026178,ok,0.16204570429443893,
179,2026179,ok,0.16720659497800108,
180,2026180,ok,0.19071057823910137,
181,2026181,ok,0.17859991166884603,
182,2026182,ok,0.17541057779756417,
183,2026183,ok,0.1767268194449648,
184,2026184,ok,0.18490783242076048,
185,2026185,ok,0.16162036208075706,
186,2026186,ok,0.2312842530192593,
187,2026187,ok,0.17481107785716749,
188,2026188,ok,0.18682791964643236,
189,2026189,ok,0.18765794954245713,
190,2026190,ok,0.17533180107185176,
191,2026191,ok,0.19687779188905252,
192,2026192,ok,0.18339594901474746,
193,2026193,ok,0.17504324600829307,
194,2026194,ok,0.1799579146043394,
195,2026195,ok,0.17411391866518144,
196,2026196,ok,0.18839977356418708,
197,2026197,ok,0.17163314658650192,
198,2026198,ok,0.17185317216491044,
199,2026199,ok,0.1753105914044244,
200,2026200,ok,0.17525905819429835,
201,2026201,ok,0.17372697983594657,
202,2026202,ok,0.17507195300201883,
203,2026203,ok,0.1931643911165334,
204,2026204,ok,0.17509978020924488,
205,2026205,ok,0.17256501393974488,
206,2026206,ok,0.17592834394499138,
207,2026207,ok,0.1877335120381877,
208,2026208,ok,0.18118831143505532,
209,2026209,ok,0.16489236788706468,
210,2026210,ok,0.17541730502977593,
211,2026211,ok,0.175415907111766,
212,2026212,ok,0.17600849733278445,
213,2026213,ok,0.16680468511563315,
214,2026214,ok,0.17742641869186296,
215,2026215,ok,0.20219745191745053,
216,2026216,ok,0.17139384908429947,
217,2026217,ok,0.19774026396394648,
218,2026218,ok,0.20608784443096886,
219,2026219,ok,0.17658873615308732,
220,2026220,ok,0.191985418063379,
221,2026221,ok,0.17732861874772315,
222,2026222,ok,0.17858145185518737,
223,2026223,ok,0.1695233453684421,
224,2026224,ok,0.1746910825494693,
225,2026225,ok,0.17656720747851065,
226,2026226,ok,0.17234901555805382,
227,2026227,ok,0.16830281750999837,
228,2026228,ok,0.1757998503376094,
229,2026229,ok,0.1657309921467077,
230,2026230,ok,0.17524382600822258,
231,2026231,ok,0.1704517251678815,
232,2026232,ok,0.18892085856831733,
233,2026233,ok,0.1823465676265003,
234,2026234,ok,0.1728776903436179,
235,2026235,ok,0.16874313022988358,
236,2026236,ok,0.17710513022124458,
237,2026237,ok,0.1899062764209745,
238,2026238,ok,0.17223953352661273,
239,2026239,ok,0.17024997215283724,
240,2026240,ok,0.17792833258431853,
241,2026241,ok,0.17644778864289318,
242,2026242,ok,0.17721853406159233,
243,2026243,ok,0.17526769211788412,
244,2026244,ok,0.18435346190086324,
245,2026245,ok,0.1821005608035095,
246,2026246,ok,0.17021686255938284,
247,2026247,ok,0.17459394154565866,
248,2026248,ok,0.16139683743350727,
249,2026249,ok,0.17263958349623307,
250,2026250,ok,0.2406936757523435,
251,2026251,ok,0.2056948531950625,
252,2026252,ok,0.18427432811531338,
253,2026253,ok,0.175796064057928,
254,2026254,ok,0.1775826693722296,
255,2026255,ok,0.17092002827819594,
256,2026256,ok,0.16720093819569998,
257,2026257,ok,0.1748456904635458,
258,2026258,ok,0.1719226150364415,
259,2026259,ok,0.17519024822298113,
260,2026260,ok,0.17279628463973798,
261,2026261,ok,0.17577388704470212,
262,2026262,ok,0.17551590061600653,
263,2026263,ok,0.1718327321699048,
264,2026264,ok,0.17859946953931913,
265,2026265,ok,0.16953010056118048,
266,2026266,ok,0.18062772424636617,
267,2026267,ok,0.17539021533636515,
268,2026268,ok,0.17541266935752758,
269,2026269,ok,0.1739682440805191,
270,2026270,ok,0.17477253302725188,
271,2026271,ok,0.17205619008463188,
272,2026272,ok,0.19464062975257151,
273,2026273,ok,0.16947866309718237,
274,2026274,ok,0.18287726377441016,
275,2026275,ok,0.18349747694783677,
276,2026276,ok,0.17334558595898908,
277,2026277,ok,0.1740759516761132,
278,2026278,ok,0.1921545779807956,
279,2026279,ok,0.1781801847884615,
280,2026280,ok,0.1718287102320041,
281,2026281,ok,0.1780985833985555,
282,2026282,ok,0.19642687844213239,
283,2026283,ok,0.1699118331979904,
284,2026284,ok,0.17256788370122592,
285,2026285,ok,0.17636607146016856,
286,2026286,ok,0.20313652427834789,
287,2026287,ok,0.1741925262685559,
288,2026288,ok,0.1756990306032967,
289,2026289,ok,0.18868960435549983,
290,2026290,ok,0.17603319414187749,
291,2026291,ok,0.17420909199430581,
292,2026292,ok,0.17544698777318132,
293,2026293,ok,0.17407087809246918,
294,2026294,ok,0.16840010483798745,
295,2026295,ok,0.17111612684782718,
296,2026296,ok,0.18246025240465436,
297,2026297,ok,0.19818115935610442,
298,2026298,ok,0.21722117846327993,
299,2026299,ok,0.1715499373235617,
300,2026300,ok,0.1749150315769422,
301,2026301,ok,0.1677572156248793,
302,2026302,ok,0.1741043929068011,
303,2026303,ok,0.1831345440875943,
304,2026304,ok,0.16875930752849413,
305,2026305,ok,0.1842040183678454,
306,2026306,ok,0.1790562220641118,
307,2026307,ok,0.19384440343571363,
308,2026308,ok,0.17412877725345752,
309,2026309,ok,0.19289263796718528,
310,2026310,ok,0.19638750206979458,
311,2026311,ok,0.2119918434533581,
312,2026312,ok,0.1727341437011885,
313,2026313,ok,0.18614129267798468,
314,2026314,ok,0.1892911690937643,
315,2026315,ok,0.16754307222179762,
316,2026316,ok,0.1923589317593441,
317,2026317,ok,0.21016320972353222,
318,2026318,ok,0.17592828286487067,
319,2026319,ok,0.1838934013906566,
320,2026320,ok,0.15936028837720637,
321,2026321,ok,0.19738489272261922,
322,2026322,ok,0.17052916471676569,
323,2026323,ok,0.16991372506358515,
324,2026324,ok,0.20726415516650448,
325,2026325,ok,0.18119373913606576,
326,2026326,ok,0.1980173224042922,
327,2026327,ok,0.1850910850769325,
328,2026328,ok,0.1701628208478183,
329,2026329,ok,0.16982126574856973,
330,2026330,ok,0.20518857525842138,
331,2026331,ok,0.17425354474290586,
332,2026332,ok,0.17838555110067578,
333,2026333,ok,0.17562400786973653,
334,2026334,ok,0.18301163823902383,
335,2026335,ok,0.15571788687033433,
336,2026336,ok,0.16129385269297195,
337,2026337,ok,0.19276299194178384,
338,2026338,ok,0.15743717354300188,
339,2026339,ok,0.19336269940422346,
340,2026340,ok,0.17128869063782678,
341,2026341,ok,0.19006396583499635,
342,2026342,ok,0.17590209849116392,
343,2026343,ok,0.18190310709164412,
344,2026344,ok,0.18575998978026864,
